ID	ENTREZ_GENE_ID
889_at	889
88_at	88
8900_at	8900
8904_at	8904
8905_at	8905
8906_at	8906
8907_at	8907
8908_at	8908
8909_at	8909
890_at	890
8910_at	8910
8911_at	8911
89122_at	89122
8912_at	8912
8913_at	8913
8914_at	8914
8915_at	8915
8916_at	8916
891_at	891
8924_at	8924
8925_at	8925
8927_at	8927
8928_at	8928
8929_at	8929
892_at	892
8930_at	8930
8932_at	8932
8933_at	8933
8934_at	8934
8935_at	8935
8936_at	8936
8938_at	8938
8939_at	8939
8940_at	8940
8941_at	8941
8942_at	8942
8943_at	8943
8945_at	8945
894_at	894
8968_at	8968
896_at	896
8970_at	8970
8971_at	8971
8972_at	8972
8973_at	8973
8974_at	8974
89758_at	89758
8975_at	8975
89765_at	89765
89766_at	89766
8976_at	8976
89777_at	89777
89778_at	89778
89780_at	89780
89781_at	89781
89782_at	89782
89790_at	89790
89792_at	89792
89795_at	89795
89796_at	89796
89797_at	89797
89801_at	89801
89822_at	89822
89837_at	89837
89839_at	89839
89845_at	89845
89846_at	89846
89848_at	89848
89849_at	89849
89853_at	89853
89857_at	89857
89858_at	89858
8985_at	8985
89866_at	89866
89869_at	89869
8986_at	8986
89870_at	89870
89872_at	89872
89874_at	89874
89876_at	89876
8987_at	8987
89882_at	89882
89883_at	89883
89884_at	89884
89885_at	89885
89886_at	89886
89887_at	89887
8988_at	8988
89890_at	89890
89891_at	89891
89894_at	89894
8989_at	8989
898_at	898
89910_at	89910
8991_at	8991
89927_at	89927
8992_at	8992
89932_at	89932
8993_at	8993
89941_at	89941
89944_at	89944
8994_at	8994
89953_at	89953
89958_at	89958
8995_at	8995
8996_at	8996
89970_at	89970
89978_at	89978
8997_at	8997
8999_at	8999
899_at	899
89_at	89
90007_at	90007
90011_at	90011
90019_at	90019
9001_at	9001
90024_at	90024
90025_at	90025
9002_at	9002
90050_at	90050
90060_at	90060
90070_at	90070
90075_at	90075
900_at	900
90102_at	90102
90113_at	90113
90120_at	90120
90121_at	90121
90134_at	90134
90135_at	90135
90139_at	90139
9013_at	9013
90141_at	90141
9014_at	9014
9015_at	9015
90161_at	90161
90167_at	90167
9016_at	9016
90187_at	90187
90196_at	90196
90199_at	90199
9019_at	9019
901_at	901
90203_at	90203
90204_at	90204
9020_at	9020
9021_at	9021
90226_at	90226
9022_at	9022
90231_at	90231
90233_at	90233
9023_at	9023
90246_at	90246
90249_at	90249
9024_at	9024
9025_at	9025
90268_at	90268
9026_at	9026
90271_at	90271
90273_at	90273
9027_at	9027
90288_at	90288
9028_at	9028
90293_at	90293
902_at	902
90313_at	90313
90317_at	90317
9031_at	9031
90321_at	90321
90324_at	90324
90326_at	90326
9032_at	9032
90332_at	90332
90333_at	90333
90338_at	90338
9033_at	9033
90342_at	90342
9034_at	9034
90353_at	90353
90355_at	90355
90362_at	90362
90378_at	90378
90379_at	90379
9037_at	9037
90381_at	90381
9038_at	9038
90390_at	90390
9039_at	9039
90407_at	90407
9040_at	9040
90410_at	90410
90411_at	90411
90416_at	90416
90417_at	90417
90423_at	90423
90427_at	90427
9043_at	9043
90441_at	90441
9044_at	9044
90459_at	90459
9045_at	9045
9046_at	9046
9047_at	9047
90480_at	90480
90485_at	90485
90488_at	90488
9048_at	9048
90499_at	90499
9049_at	9049
904_at	904
90506_at	90506
90507_at	90507
9050_at	9050
9051_at	9051
90522_at	90522
90523_at	90523
90525_at	90525
90527_at	90527
90529_at	90529
9052_at	9052
9053_at	9053
9054_at	9054
90550_at	90550
9055_at	9055
9056_at	9056
90576_at	90576
9057_at	9057
90580_at	90580
90586_at	90586
90589_at	90589
9058_at	9058
90592_at	90592
90594_at	90594
905_at	905
9060_at	9060
9061_at	9061
90624_at	90624
90627_at	90627
90632_at	90632
90634_at	90634
90637_at	90637
90639_at	90639
9063_at	9063
90649_at	90649
9064_at	9064
90655_at	90655
90665_at	90665
90668_at	90668
9066_at	9066
90673_at	90673
90678_at	90678
9068_at	9068
90693_at	90693
9069_at	9069
90701_at	90701
9070_at	9070
9071_at	9071
90736_at	90736
90737_at	90737
9073_at	9073
9074_at	9074
9075_at	9075
90768_at	90768
9076_at	9076
9077_at	9077
90780_at	90780
90784_at	90784
90799_at	90799
9079_at	9079
90806_at	90806
90809_at	90809
9080_at	9080
90826_at	90826
90827_at	90827
90834_at	90834
90835_at	90835
90843_at	90843
90850_at	90850
90853_at	90853
90861_at	90861
90864_at	90864
90865_at	90865
9086_at	9086
90871_at	90871
90874_at	90874
9087_at	9087
9088_at	9088
908_at	908
9091_at	9091
9092_at	9092
90933_at	90933
9093_at	9093
9094_at	9094
90952_at	90952
90956_at	90956
90957_at	90957
9095_at	9095
9096_at	9096
9097_at	9097
90987_at	90987
9098_at	9098
90990_at	90990
90993_at	90993
9099_at	9099
909_at	909
90_at	90
9100_at	9100
91010_at	91010
91012_at	91012
9101_at	9101
91039_at	91039
9104_at	9104
91050_at	91050
91056_at	91056
91057_at	91057
91074_at	91074
9107_at	9107
9108_at	9108
910_at	910
91107_at	91107
9110_at	9110
9111_at	9111
91120_at	91120
9112_at	9112
91133_at	91133
91137_at	91137
9113_at	9113
91147_at	91147
91149_at	91149
9114_at	9114
91151_at	91151
91156_at	91156
91179_at	91179
9117_at	9117
91181_at	91181
9118_at	9118
9119_at	9119
911_at	911
9120_at	9120
9121_at	9121
91227_at	91227
9122_at	9122
9123_at	9123
9124_at	9124
91252_at	91252
9125_at	9125
9126_at	9126
91272_at	91272
9127_at	9127
91283_at	91283
91289_at	91289
9128_at	9128
91298_at	91298
9129_at	9129
912_at	912
91300_at	91300
91304_at	91304
9130_at	9130
91316_at	91316
91319_at	91319
9131_at	9131
9132_at	9132
9133_at	9133
9134_at	9134
91351_at	91351
91353_at	91353
91355_at	91355
9135_at	9135
91368_at	91368
91369_at	91369
9136_at	9136
91373_at	91373
9138_at	9138
91392_at	91392
9139_at	9139
913_at	913
91404_at	91404
91408_at	91408
91409_at	91409
9140_at	9140
91419_at	91419
9141_at	9141
9142_at	9142
91433_at	91433
9143_at	9143
91442_at	91442
91445_at	91445
9144_at	9144
91450_at	91450
91452_at	91452
9145_at	9145
91461_at	91461
91464_at	91464
9146_at	9146
9147_at	9147
9148_at	9148
9149_at	9149
914_at	914
9150_at	9150
91522_at	91522
91523_at	91523
91526_at	91526
9152_at	9152
9153_at	9153
91543_at	91543
91544_at	91544
91548_at	91548
9154_at	9154
9156_at	9156
91574_at	91574
91582_at	91582
91584_at	91584
9158_at	9158
9159_at	9159
915_at	915
91603_at	91603
91607_at	91607
91608_at	91608
91614_at	91614
91624_at	91624
9162_at	9162
91646_at	91646
91647_at	91647
91653_at	91653
91661_at	91661
91662_at	91662
91663_at	91663
91664_at	91664
9166_at	9166
9167_at	9167
91683_at	91683
91687_at	91687
91689_at	91689
9168_at	9168
91694_at	91694
91695_at	91695
9169_at	9169
916_at	916
91703_at	91703
9170_at	9170
9172_at	9172
91734_at	91734
9173_at	9173
91746_at	91746
91748_at	91748
91749_at	91749
91750_at	91750
91752_at	91752
91754_at	91754
9175_at	9175
91768_at	91768
91775_at	91775
9177_at	9177
91782_at	91782
9179_at	9179
917_at	917
91801_at	91801
91807_at	91807
9180_at	9180
9181_at	9181
91828_at	91828
9182_at	9182
91833_at	91833
9183_at	9183
9184_at	9184
91851_at	91851
9185_at	9185
91860_at	91860
91862_at	91862
91869_at	91869
91875_at	91875
9187_at	9187
9188_at	9188
91893_at	91893
9189_at	9189
9191_at	9191
91937_at	91937
91942_at	91942
91947_at	91947
91948_at	91948
91949_at	91949
9194_at	9194
91966_at	91966
9196_at	9196
91975_at	91975
91977_at	91977
91978_at	91978
9197_at	9197
919_at	919
91_at	91
92002_at	92002
9200_at	9200
92014_at	92014
92017_at	92017
9201_at	9201
9202_at	9202
9203_at	9203
9204_at	9204
9205_at	9205
92070_at	92070
92086_at	92086
9208_at	9208
92092_at	92092
9209_at	9209
920_at	920
92104_at	92104
92105_at	92105
92106_at	92106
9210_at	9210
9211_at	9211
92126_at	92126
92129_at	92129
9212_at	9212
9213_at	9213
92140_at	92140
9214_at	9214
92154_at	92154
9215_at	9215
92162_at	92162
92170_at	92170
9217_at	9217
92181_at	92181
9218_at	9218
92196_at	92196
9219_at	9219
921_at	921
9220_at	9220
92211_at	92211
9221_at	9221
92235_at	92235
9223_at	9223
92241_at	92241
92249_at	92249
92255_at	92255
92259_at	92259
92270_at	92270
9227_at	9227
92283_at	92283
92285_at	92285
9228_at	9228
92291_at	92291
92292_at	92292
92293_at	92293
9229_at	9229
922_at	922
92304_at	92304
92305_at	92305
9230_at	9230
92312_at	92312
9231_at	9231
9232_at	9232
92335_at	92335
92340_at	92340
92342_at	92342
92344_at	92344
92345_at	92345
92346_at	92346
92359_at	92359
9235_at	9235
92369_at	92369
9236_at	9236
92370_at	92370
9238_at	9238
92399_at	92399
923_at	923
92400_at	92400
9240_at	9240
9241_at	9241
92421_at	92421
9242_at	9242
9244_at	9244
9245_at	9245
9246_at	9246
9247_at	9247
92482_at	92482
92483_at	92483
9248_at	9248
9249_at	9249
924_at	924
92521_at	92521
9252_at	9252
9253_at	9253
9254_at	9254
92552_at	92552
92558_at	92558
9255_at	9255
92565_at	92565
9256_at	9256
92579_at	92579
9258_at	9258
92591_at	92591
92595_at	92595
92597_at	92597
925_at	925
92609_at	92609
9260_at	9260
92610_at	92610
9261_at	9261
9262_at	9262
9263_at	9263
92659_at	92659
9265_at	9265
92667_at	92667
9266_at	9266
92675_at	92675
9267_at	9267
92689_at	92689
92691_at	92691
926_at	926
92703_at	92703
9270_at	9270
92714_at	92714
92715_at	92715
9271_at	9271
92736_at	92736
92737_at	92737
92745_at	92745
92747_at	92747
92749_at	92749
9274_at	9274
9275_at	9275
9276_at	9276
9277_at	9277
9278_at	9278
92797_at	92797
92799_at	92799
92806_at	92806
92815_at	92815
92822_at	92822
9282_at	9282
9283_at	9283
92840_at	92840
92856_at	92856
9287_at	9287
9288_at	9288
9289_at	9289
928_at	928
92906_at	92906
9290_at	9290
92912_at	92912
92922_at	92922
92935_at	92935
9293_at	9293
92949_at	92949
9294_at	9294
9295_at	9295
92960_at	92960
9296_at	9296
92973_at	92973
92979_at	92979
9297_at	9297
9298_at	9298
92999_at	92999
9299_at	9299
929_at	929
92_at	92
9300_at	9300
93010_at	93010
9301_at	9301
9302_at	9302
93034_at	93034
93035_at	93035
9304_at	9304
93058_at	93058
9306_at	9306
93081_at	93081
93082_at	93082
9308_at	9308
93099_at	93099
930_at	930
93100_at	93100
93107_at	93107
93109_at	93109
9310_at	9310
9311_at	9311
93129_at	93129
9312_at	9312
93134_at	93134
9313_at	9313
93145_at	93145
9314_at	9314
9315_at	9315
93164_at	93164
93166_at	93166
9317_at	9317
93183_at	93183
93185_at	93185
9318_at	9318
93190_at	93190
9319_at	9319
931_at	931
9320_at	9320
93210_at	93210
9321_at	9321
9322_at	9322
93233_at	93233
9324_at	9324
9325_at	9325
9326_at	9326
93273_at	93273
9328_at	9328
9329_at	9329
932_at	932
9330_at	9330
9331_at	9331
93323_at	93323
9332_at	9332
9333_at	9333
93343_at	93343
93349_at	93349
9334_at	9334
93377_at	93377
9337_at	9337
93380_at	93380
9338_at	9338
933_at	933
93408_at	93408
9340_at	9340
9341_at	9341
93426_at	93426
93429_at	93429
9342_at	9342
93432_at	93432
93436_at	93436
9343_at	9343
9344_at	9344
93463_at	93463
93474_at	93474
93487_at	93487
9348_at	9348
93492_at	93492
9349_at	9349
9350_at	9350
93517_at	93517
9351_at	9351
9352_at	9352
9353_at	9353
9354_at	9354
93550_at	93550
93556_at	93556
9355_at	9355
9356_at	9356
93587_at	93587
93589_at	93589
9358_at	9358
93594_at	93594
9360_at	9360
93611_at	93611
9361_at	9361
93621_at	93621
93622_at	93622
93624_at	93624
93627_at	93627
9362_at	9362
9363_at	9363
93643_at	93643
93649_at	93649
9364_at	9364
93650_at	93650
93653_at	93653
93654_at	93654
93655_at	93655
9365_at	9365
93661_at	93661
93663_at	93663
93664_at	93664
93668_at	93668
9366_at	9366
9367_at	9367
9368_at	9368
9369_at	9369
9370_at	9370
9371_at	9371
9372_at	9372
9373_at	9373
9374_at	9374
9375_at	9375
9376_at	9376
9377_at	9377
9378_at	9378
9379_at	9379
9380_at	9380
9381_at	9381
9382_at	9382
9383_at	9383
9388_at	9388
9389_at	9389
9390_at	9390
9391_at	9391
9392_at	9392
9394_at	9394
93953_at	93953
93973_at	93973
93974_at	93974
93978_at	93978
93979_at	93979
9397_at	9397
93986_at	93986
9398_at	9398
9399_at	9399
939_at	939
93_at	93
94005_at	94005
94009_at	94009
9400_at	9400
94015_at	94015
9401_at	9401
94023_at	94023
94025_at	94025
94026_at	94026
94027_at	94027
9402_at	9402
94030_at	94030
94031_at	94031
94032_at	94032
94033_at	94033
94039_at	94039
9403_at	9403
9404_at	9404
94056_at	94056
94059_at	94059
9406_at	9406
9407_at	9407
94081_at	94081
94086_at	94086
94097_at	94097
9409_at	9409
940_at	940
94101_at	94101
94103_at	94103
94104_at	94104
94107_at	94107
9410_at	9410
94115_at	94115
9411_at	9411
94120_at	94120
94121_at	94121
94122_at	94122
9412_at	9412
94134_at	94134
94137_at	94137
9413_at	9413
9414_at	9414
94150_at	94150
9415_at	9415
94160_at	94160
94161_at	94161
94162_at	94162
94163_at	94163
9416_at	9416
9419_at	9419
941_at	941
9420_at	9420
9421_at	9421
9422_at	9422
94233_at	94233
94234_at	94234
94235_at	94235
94236_at	94236
94239_at	94239
9423_at	9423
94240_at	94240
94241_at	94241
9424_at	9424
9425_at	9425
94274_at	94274
9427_at	9427
9429_at	9429
942_at	942
9435_at	9435
9436_at	9436
9437_at	9437
9439_at	9439
943_at	943
9440_at	9440
9441_at	9441
9442_at	9442
9443_at	9443
9444_at	9444
9445_at	9445
9446_at	9446
9447_at	9447
9448_at	9448
944_at	944
9450_at	9450
9451_at	9451
9452_at	9452
9453_at	9453
9454_at	9454
9455_at	9455
9456_at	9456
9457_at	9457
9459_at	9459
945_at	945
9462_at	9462
9463_at	9463
9464_at	9464
9465_at	9465
9466_at	9466
9467_at	9467
9468_at	9468
9469_at	9469
946_at	946
9470_at	9470
9472_at	9472
9473_at	9473
9474_at	9474
9475_at	9475
9476_at	9476
9477_at	9477
9478_at	9478
9479_at	9479
947_at	947
9480_at	9480
9481_at	9481
9482_at	9482
9486_at	9486
9487_at	9487
9488_at	9488
9489_at	9489
948_at	948
9491_at	9491
9493_at	9493
9495_at	9495
9496_at	9496
9497_at	9497
9498_at	9498
9499_at	9499
949_at	949
94_at	94
9500_at	9500
9501_at	9501
9506_at	9506
9507_at	9507
9508_at	9508
9509_at	9509
950_at	950
9510_at	9510
9512_at	9512
9513_at	9513
9514_at	9514
9515_at	9515
9516_at	9516
9517_at	9517
9518_at	9518
9519_at	9519
951_at	951
9520_at	9520
9521_at	9521
9522_at	9522
9524_at	9524
9525_at	9525
9526_at	9526
9527_at	9527
9528_at	9528
9529_at	9529
952_at	952
9530_at	9530
9531_at	9531
9532_at	9532
9533_at	9533
9534_at	9534
9535_at	9535
9536_at	9536
9537_at	9537
9538_at	9538
953_at	953
9540_at	9540
9541_at	9541
9542_at	9542
9543_at	9543
9545_at	9545
9546_at	9546
9547_at	9547
954_at	954
9550_at	9550
9551_at	9551
9552_at	9552
9553_at	9553
9555_at	9555
9556_at	9556
9557_at	9557
9559_at	9559
955_at	955
9562_at	9562
9563_at	9563
9564_at	9564
9567_at	9567
95681_at	95681
9568_at	9568
9569_at	9569
956_at	956
9570_at	9570
9572_at	9572
9573_at	9573
9575_at	9575
9576_at	9576
9577_at	9577
9578_at	9578
957_at	957
9580_at	9580
9581_at	9581
9583_at	9583
9584_at	9584
9585_at	9585
9586_at	9586
9587_at	9587
9588_at	9588
9589_at	9589
958_at	958
9590_at	9590
9592_at	9592
9595_at	9595
9597_at	9597
959_at	959
9600_at	9600
9601_at	9601
9603_at	9603
9604_at	9604
9605_at	9605
9607_at	9607
9609_at	9609
960_at	960
9610_at	9610
9611_at	9611
9612_at	9612
9615_at	9615
9616_at	9616
9617_at	9617
9618_at	9618
9619_at	9619
961_at	961
9620_at	9620
9622_at	9622
9623_at	9623
9625_at	9625
9626_at	9626
9627_at	9627
9628_at	9628
9629_at	9629
962_at	962
9630_at	9630
9631_at	9631
9632_at	9632
9633_at	9633
9635_at	9635
9636_at	9636
9637_at	9637
9638_at	9638
9639_at	9639
963_at	963
9640_at	9640
9641_at	9641
9643_at	9643
9644_at	9644
96459_at	96459
9645_at	9645
9646_at	9646
9647_at	9647
9648_at	9648
9649_at	9649
9650_at	9650
9651_at	9651
9652_at	9652
9653_at	9653
9654_at	9654
9655_at	9655
9656_at	9656
9657_at	9657
9658_at	9658
96597_at	96597
9659_at	9659
965_at	965
96610_at	96610
9662_at	9662
9663_at	9663
9665_at	9665
9666_at	9666
9667_at	9667
9668_at	9668
9669_at	9669
966_at	966
9670_at	9670
9671_at	9671
9672_at	9672
9673_at	9673
9674_at	9674
9675_at	9675
96764_at	96764
9677_at	9677
9678_at	9678
9679_at	9679
967_at	967
9681_at	9681
9682_at	9682
9683_at	9683
9684_at	9684
9685_at	9685
9686_at	9686
9687_at	9687
9688_at	9688
9689_at	9689
968_at	968
9690_at	9690
9692_at	9692
9693_at	9693
9694_at	9694
9695_at	9695
9696_at	9696
9697_at	9697
9698_at	9698
9699_at	9699
969_at	969
9700_at	9700
9701_at	9701
9702_at	9702
9703_at	9703
9704_at	9704
9705_at	9705
9706_at	9706
9708_at	9708
9709_at	9709
970_at	970
9710_at	9710
9711_at	9711
9712_at	9712
9715_at	9715
9716_at	9716
9717_at	9717
9718_at	9718
9719_at	9719
971_at	971
9721_at	9721
9722_at	9722
9723_at	9723
9725_at	9725
9726_at	9726
9727_at	9727
9728_at	9728
972_at	972
9730_at	9730
9731_at	9731
9732_at	9732
9733_at	9733
9734_at	9734
9735_at	9735
9736_at	9736
9737_at	9737
9738_at	9738
9739_at	9739
973_at	973
9741_at	9741
9742_at	9742
9743_at	9743
9744_at	9744
9745_at	9745
9746_at	9746
9747_at	9747
9748_at	9748
9749_at	9749
974_at	974
9750_at	9750
9751_at	9751
9752_at	9752
9753_at	9753
9754_at	9754
9755_at	9755
9757_at	9757
9758_at	9758
9759_at	9759
975_at	975
9760_at	9760
9761_at	9761
9762_at	9762
9764_at	9764
9765_at	9765
9766_at	9766
9767_at	9767
9768_at	9768
976_at	976
9770_at	9770
9771_at	9771
9772_at	9772
9774_at	9774
9775_at	9775
9776_at	9776
9777_at	9777
9778_at	9778
9779_at	9779
977_at	977
9780_at	9780
9781_at	9781
9782_at	9782
9783_at	9783
9784_at	9784
9785_at	9785
9786_at	9786
9787_at	9787
9788_at	9788
978_at	978
9790_at	9790
9791_at	9791
9792_at	9792
9793_at	9793
9794_at	9794
9796_at	9796
9797_at	9797
9798_at	9798
97_at	97
9801_at	9801
9802_at	9802
9804_at	9804
9805_at	9805
9806_at	9806
9807_at	9807
9808_at	9808
9810_at	9810
9811_at	9811
9812_at	9812
9813_at	9813
9814_at	9814
9815_at	9815
9816_at	9816
9817_at	9817
9818_at	9818
9819_at	9819
9820_at	9820
9821_at	9821
9823_at	9823
9824_at	9824
9825_at	9825
9826_at	9826
9827_at	9827
9828_at	9828
9829_at	9829
9830_at	9830
9831_at	9831
9832_at	9832
9833_at	9833
9834_at	9834
9836_at	9836
9837_at	9837
9839_at	9839
